"21, Jalan Idris, 34000 Taiping, Perak, Malaysia",,,,,,,
"59, Jalan Medan Ipoh 1A, Medan Ipoh Bestari, 31400 Ipoh, Perak, Malaysia",,,,,,,
"Jalan Lim Bo Seng No 1-1-S (GF), Kinta Riverfront Hotel & Suites, Taman Istana, 30000 Ipoh, Perak, Malaysia",,,,,,,
"No 32, Ground Floor,, Jalan Lapangan Siber 10, Bandar Cyber Ipoh, 31350 Ipoh, Perak, Malaysia",,,,,,,
"6, Hala Bercham Timur 11, Bercham Heights, 31400 Ipoh, Perak, Malaysia",,,,,,,
"60, Persiaran Bercham Timur 20, Taman Bercham Baru, 31400 Ipoh, Perak, Malaysia",,,,,,,
"6, Jln. Kuala Kangsar, Taman Foo Onn, 30010 Ipoh, Perak, Malaysia",,,,,,,
"29, Jalan Medan Ipoh 1B/1, Bandar Baru Medan Ipoh, 31400 Ipoh, Perak, Malaysia",,,,,,,
"7, Lorong Taman Pertama 12, Taman Pertama, 30100 Ipoh, Perak, Malaysia",,,,,,,
"1a, Laluan Rasi Jaya 4, Taman Rasi Jaya, 31450 Ipoh, Perak, Malaysia",,,,,,,
"No. 99, Regat Sri Chempaka, Taman Cempaka, Perak, 31400 Ipoh, Malaysia",,,,,,,
"67, Jalan Pengkalan Utama 1, Taman Pengkalan Jaya, 31650 Ipoh, Perak, Malaysia",,,,,,,
"323, Jalan Taman Pertama 7, Taman Pertama, 34000 Taiping, Perak, Malaysia",,,,,,,
"1109, Bercham Raya, Taman Bercham Jaya, 31150 Ulu Kinta, Perak, Malaysia",,,,,,,
"85, Jln Canning Estate, Taman Canning, 31400 Ipoh, Perak, Malaysia",,,,,,,
"No. 52 (Gf), Jalan Besar Tambun, 31400, Ipoh, Perak, Malaysia",,,,,,,
"2, Lebuh Perajurit 3/1, Taman Ipoh Boulevard Timur, 31400 Ipoh, Perak, Malaysia",,,,,,,
"568, Ground Floor, Lorong, Lorong 15, Taman Kaya, 34000 Taiping, Perak, Malaysia",,,,,,,
"28, Lintasan Perajurit 17, Taman Ipoh, 31400 Ipoh, Perak, Malaysia",,,,,,,
"56, Jalan Tasek Timur, Taman Tasek Indra, 31400 Ipoh, Perak, Malaysia",,,,,,,
"7-8A, Hala Pengkalan Timur 1, Taman Pasir Putih Selatan, 31650 Ipoh, Perak, Malaysia",,,,,,,
"1774, Laluan Tawas Damai, Taman Tawas Mutiara, 30010 Ipoh, Perak, Malaysia",,,,,,,
"658, Jalan Kampung Dew, Taman Kota Jaya, 34700 Simpang, Perak, Malaysia",,,,,,,
"37, Lengkok Perpaduan, Taman Perpaduan, 31150 Ulu Kinta, Perak, Malaysia",,,,,,,
"3, Jalan Pengkalan Indah 4, Bandar Pengkalan Indah, 31650 Ipoh, Perak, Malaysia",,,,,,,
"No 1, Jln Besar, Kampung Baharu Sungai Buloh, 31100 Sungai Siput, Perak, Malaysia",,,,,,,
"Ground Floor, 26, Jalan Greentown 1, Greentown Nova, 30450 Ipoh, Perak, Malaysia",,,,,,,
"111, Jalan Besar, 31450 Menglembu, Perak, Malaysia",,,,,,,
"304, Jln Changkat Jering - Sri Manjung - Kampung Koh, 32000 Sitiawan, Perak, Malaysia",,,,,,,
"55, Jalan Sultan Abdul Jalil, Kampung Jawa, 30300 Ipoh, Perak, Malaysia",,,,,,,
"1488, Persiaran Rapat Baru 20, Taman Song Choon, 31350 Ipoh, Perak, Malaysia",,,,,,,
"Persiaran Sengat Baru 2, Taman Bersatu, 31300 Kampung Kepayang, Perak, Malaysia",,,,,,,
"16c, Jalan Labrooy, Taman Pari, 30100 Ipoh, Perak, Malaysia",,,,,,,
"13A-G, Jalan Meru Bestari B2, Meru Bestari, 30020 Ipoh, Perak, Malaysia",,,,,,,
"219, Lebuh Raya 3, Kampung Simee, 31400 Ipoh, Perak, Malaysia",,,,,,,
"Taman Samudera, 32040 Seri Manjung, Perak, Malaysia",,,,,,,
"444, Jalan Pasir Puteh, Taman Hoover, 31650 Ipoh, Perak, Malaysia",,,,,,,
"Taman Desa Kenchana, 31400 Ipoh, Perak, Malaysia",,,,,,,
"85, Selasar Rokam 11, Taman Ipoh Jaya, 31350 Ipoh, Perak, Malaysia",,,,,,,
"269, Jalan Silibin, Taman Alkaff, 30100 Ipoh, Perak, Malaysia",,,,,,,
"Taman Jalong Utara, 31100 Sungai Sipututara, Perak, Malaysia",,,,,,,
"Pusat Komersial, No. 49, Hala Taman Meru 13, Taman Meru 2b, 30020 Ipoh, Perak, Malaysia",,,,,,,
"54, Jalan Dato Sagor, Taman Suria, 33000 Kuala Kangsar, Perak, Malaysia",,,,,,,
"22, Jalan Pusat Perniagaan Silibin 1, Kawasan Perkilangan Jelapang, 30020 Ipoh, Perak, Malaysia",,,,,,,
"7, Persiaran Greentown 4, Pusat Perdagangan Greentown, 30450 Ipoh, Perak, Malaysia",,,,,,,
"13, Ground Floor,, Jalan Raja Sulong, Medan Taiping, 34000 Taiping, Perak, Malaysia",,,,,,,
"31700 Malim Nawar, Perak, Malaysia",,,,,,,
"2, Persiaran Kamunting 2, Kampung Jana Baharu, 34600 Kamunting, Perak, Malaysia",,,,,,,
"Bandar Seri Iskandar, 32600 Bota, Perak, Malaysia",,,,,,,
"697A & 698A, Main Road, Kampung Gunung Rapat, 31350 Ipoh, Perak, Malaysia",,,,,,,
"No 59, Ground Floor, Jalan Bandar Baharu 1, Pusat Bandar Baru,, 31000 Batu Gajah, Perak, Malaysia",,,,,,,
"73, Jalan Kamaruddin Isa, Fair Park, 31400 Ipoh, Perak, Malaysia",,,,,,,
"11, Persiaran Greentown 7, Greentown Business Centre, 30450 Ipoh, Perak, Malaysia",,,,,,,
"35, Jalan Sri Ampang, Taman Sri Ampang, 31350 Ipoh, Perak, Malaysia",,,,,,,
"23, Jln Dewangsa, Kampung Sungai Terap, 30200 Batu Gajah, Perak, Malaysia",,,,,,,
"1229a, Jalan Jati, Taman Meru 3c, 30020 Ipoh, Perak, Malaysia",,,,,,,
"1, Taman Gopeng Baru, 31600 Gopeng, Perak, Malaysia",,,,,,,
"219, Jalan Raja Syed Alwi, Taman Kemajuan, 01000 Kangar, Perlis, Malaysia",,,,,,,
"15, Jalan Besar, Pekan Kuala Perlis, 02000 Kuala Perlis, Perlis, Malaysia",,,,,,,
"Taman Mutiara, 01000 Kangar, Perlis, Malaysia",,,,,,,
"20, Persiaran Jubli Emas, Taman Sena Indah, 01000 Kangar, Perlis, Malaysia",,,,,,,
"31, Jalan Dua, Kompleks Arau, Jalan Arau-Kodiang, 02600 Arau, Perlis, Malaysia",,,,,,,
"10, Jalan Seruling, Pusat Bandar Kangar, 01000 Kangar, Perlis, Malaysia",,,,,,,
"19, Jalan Dato Ahmad Musa, Kampung Simpang Empat, 02700 Simpang Ampat, Perlis, Malaysia",,,,,,,
"Kampung Mata Ayer, 9, Jalan Rambutan 1, Taman Bunga Selasih, 02500, Perlis, Malaysia",,,,,,,
"No 12, Ground Floor, Rumah Kedai Pejabat 2 1/2, Jalan 1, Taman Pertiwi Indah- 01000 Kangar, Perlis, Malaysia",,,,,,,
"Jaya 2, Jalan Sarawak, 8, Jalan Bukit Kubu, Taman Bukit Kubu Jaya, 02000 Kuala Perlis, Perlis, Malaysia",,,,,,,
"16, Jalan Medan Niaga, Taman Seri Firdaus, 01000 Kangar, Perlis, Malaysia",,,,,,,
"173, Jalan Umno, Kampung Bakong, 01000 Kangar, Perlis, Malaysia",,,,,,,
"No 24, Ground Floor, Jalan Jejawi Sematang, Taman Utara Jejawi,, 02600 Arau, Perlis, Malaysia",,,,,,,
"Jln Pauh Tmn Muda Asas, Pauh, 02600 Arau, Perlis, Malaysia",,,,,,,
"444, 176, Kampung Jelempok, 02600 Arau, Perlis, Malaysia",,,,,,,
"Caltex Petrol Stations (7-Eleven), No 647, Jalan Haz Melati 6, Taman Haz Melati, 02400, 02400, 02400 Kangar, Perlis, Malaysia",,,,,,,
"No. 9 (Gf), Jalan Besar, Padang Besar, 02100, Padang Besar, Perlis, Malaysia",,,,,,,
"173, Jalan Umno, Kampung Bakong, 01000 Kangar, Perlis, Malaysia",,,,,,,
"41, R4, Kampung Simpang Empat, 02700 Simpang Ampat, Perlis, Malaysia",,,,,,,
"Kampung Air, 88000 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"Lot 2, Jalan Beringgis, Papar, 89600 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"1-0, Lot 17, Block C, Jalan Tuaran, Inanam Business Centre Phase 1, 88450 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"Plaza Kingfisher, 88400 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"16, Jalan Tuaran, Inanam, 88400 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"A-G-18, Jln Tun Fuad Stephens, Pusat Bandar Kota Kinabalu, 88000 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"Jalan Penampang, Taman Che Mei, 88200 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"5, 128, Jalan Gaya, Pusat Bandar Kota Kinabalu, 88000 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"Lot 16, Ground Floor, Jalan Pantai, 88000, Kota Kinabalu, Sabah, 88000, Malaysia",,,,,,,
"Taman Indah Permai, 88400 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"Lot 5 Blok F Store 931, Lorong Kota Kinabalu Taipan 2, Inanam Township, 88450 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"Jalan Pantai, Pusat Bandar Kota Kinabalu, 88000 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"2, Jalan Banjaran, Taman Tuan Huatt, 88200 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"Taman Foh Sang, 88300 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"88400 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"Lot B10 Block B, Lorong Cyber 1 Jalan Lintas, Kepayan, 88200 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"Ground Floor, 56, Jalan Masjid Lama, Bandaran Berjaya, 88000 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"7 Eleven 964 Imago, Unit No G-89 Ground Floor, Imago Shopping Mall, KK Times Square Phase 2, Off Coastal Highway, 88100 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"F8 1st floor block 3, 7eleven, Sinsuren blog 3, Api-api Centre, 88000 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"G-27, One Place Mall, Lorong Putatan, Putatan, 88200 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"No 31-0, Ground Floor Block C, Damai Plaza, Phase 1, Jalan Damai, Luyang Commercial Centre, 88300 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"Lot 8-1, Block D, Harbour City, 88100 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"G-803/804, 1Borneo Hypermall, Jalan Sulaman, Sabah, 88400 Kota Kinabalu, Malaysia",,,,,,,
"1, Jalan Senja, Kampung Darau, 88400 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"R2HV+PF, STORE 0979, 7-ELEVEN MALAYSIA SDN. BHD. Lot 64, Ground Floor, Block E2, Lorong Palm Square10, Kinarut, 89600 Papar, Sabah, Malaysia",,,,,,,
"Lot 3, Ground Floor, 88 Marketplace, Block H, Lorong Pusat Komersil 88/1, 88200 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"Lot 1, Block 12, Jalan Datuk Chong Thain Vun, Tuaran, 89207 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"A4, Jln Politeknik, Kota Kinabalu Industrial Park, 88460 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"Block F, Lot 32, Ground Floor, KK TimesSquare, 88000 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"Block L0-1, Off 89300, Lor Metro 1, Taman Town House, 88450 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"D-31-G Block D, Pavilion Bundusan Jalan Bundusan Penampang, 88300 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"PH 1, Lot 18 (GF), Block B, Lorong Plaza Permai 1, Jalan Sulaman, Alamesra, 88400 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"A4, Bangunan Fu Yen, Jalan Padang Merdeka, Bandaran Berjaya, 88000 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"Lor Bundusan Square 1, 89500 Donggongon, Sabah, Malaysia",,,,,,,
"No. A-G-5, Ground Floor, Block A, Plaza Tanjung Aru, Pekan Tanjung Aru, 88100 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"89200 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"5, Jln Kolombong, Kolombong/Bdc Industrial Estate, 88450 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"Lot 27, Block D, Jalan Ketiau Tombovo, Taman Ketiau, 88200 Putatan, Sabah, Malaysia",,,,,,,
"Lot 4, Block E, Jalan Tuaran, Manggatal, Menggatal Baru, 88450 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"Lot 27. Block D, Plaza Grand Millenium, Jalan Penampang Bypass, Penampang, 83300 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"16, Jalan Damai, Luyang Commercial Centre, 88300 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"Lorong Sinsuran 2b, Sinsuran Kompleks, 88000 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"Lot 3 Phase 2, Lintas Plaza 2, Lintas Plaza, 88300 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"Donggongon New Township, 89500 Penampang, Sabah, Malaysia",,,,,,,
"Jalan Bundusan, 89500 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"1, Jalan Ikan Juara 1, Karamunsing, 88100 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"89150 Tuaran, Sabah, Malaysia",,,,,,,
"89150 Kota Belud, Sabah, Malaysia",,,,,,,
"Lot No 5 (GF, Jalan Goshen, 89100 Kota Marudu, Sabah, Malaysia",,,,,,,
"Commercial Centre, 89150 Kota Belud, Sabah, Malaysia",,,,,,,
"Bandar Tawau, 91000 Tawau, Sabah, Malaysia",,,,,,,
"12014, Lor BDC 1, 91000 Tawau, Sabah, Malaysia",,,,,,,
"88400 Kota Kinabalu, Sabah, Malaysia",,,,,,,
"76, Jalan OKK Sodomon, 89000 Keningau, Sabah, Malaysia",,,,,,,
"91000 Tawau, Sabah, Malaysia",,,,,,,
"Jalan Keningau - Tambunan, 89000 Keningau, Sabah, Malaysia",,,,,,,
"Taman Mawar, 90000 Sandakan, Sabah, Malaysia",,,,,,,
"Kampung Giling, 89200 Tuaran, Sabah, Malaysia",,,,,,,
"89000 Keningau, Sabah, Malaysia",,,,,,,
"Mdld 4316, Lot No. 2, SUDC, Jalan Panji, Bandar Lahad Datu, 91100 Lahad Datu, Sabah, Malaysia",,,,,,,
"Lot 312, Al-Idrus Commercial Centre, Jalan Satok, Al Idrus Commercial Centre, 93400 Kuching, Sarawak, Malaysia",,,,,,,
"8, Temple St, 93100 Kuching, Sarawak, Malaysia",,,,,,,
"174-178, Jln Padungan, 93100 Kuching, Sarawak, Malaysia",,,,,,,
"Taman Sri Sarawak, Jalan Borneo, Kuching, Sarawak, 93100, Malaysia",,,,,,,
"No. 10784, Section 64, Jalan Simpang Tiga, 93100 Kuching, Sarawak, Malaysia",,,,,,,
"Ground Floor, 113, Jln Haji Taha, 93400 Kuching, Sarawak, Malaysia",,,,,,,
"No. 97, Premier 101 Commercial Centre, 801-2B Jalan Tun Jugah, Premier 101 Commercial Centre, 93350 Kuching, Sarawak, Malaysia",,,,,,,
"Sublot 1, Eastmore Centre, Jalan Rock, Iris Garden, 93200 Kuching, Sarawak, Malaysia",,,,,,,
"Damai Central, 93050 Kuching, Sarawak, Malaysia",,,,,,,
"SL 18, Ground Floor, Lot 317, Jalan Sekama, 93300 Kuching, Sarawak, Malaysia",,,,,,,
"Q3A, Central Park Commercial Centre, 93200 Kuching, Sarawak, Malaysia",,,,,,,
"No. 44, Ground Floor, Tabuan Heights Commercial Centre, Jalan Song, Tabuan Heights Commercial Centre, 93350 Kuching, Sarawak, Malaysia",,,,,,,
"Lot 565, Jalan Datuk Wee Kheng Chiang, 93450 Kuching, Sarawak, Malaysia",,,,,,,
"Everbright Park, 93250 Kuching, Sarawak, Malaysia",,,,,,,
"117, Jalan Ban Hock, 93100 Kuching, Sarawak, Malaysia",,,,,,,
"900A, 93250 Kuching, Sarawak, Malaysia",,,,,,,
"433, Height Drive Commercial Centre Baru, Jalan Stutong, 93350 Kuching, Sarawak, Malaysia",,,,,,,
"Lot 5588, Bandar Baru Semariang Commercial Centre, Jalan Sultan Tengah, Petra Jaya, 93050 Kuching, Sarawak, Malaysia",,,,,,,
"L1-02, Dubs Commercial Centre, Lot 376, Jalan Petanak, Dubs Commercial Centre, 93100 Kuching, Sarawak, Malaysia",,,,,,,
"131, Jalan Petanak, 93100 Kuching, Sarawak, Malaysia",,,,,,,
"No. 24, Stutong Commercial Centre, Jalan Setia Raja, Medan Setia Raja Commercial Centre, 93350 Kuching, Sarawak, Malaysia",,,,,,,
"Sublot 1-4,Parent Lot 640,334, Jalan Tapang, Kota Sentosa, 93250 Kuching, Sarawak, Malaysia",,,,,,,
"Lot 613, Jalan Sultan Tengah, Semariang, 93050 Kuching, Sarawak, Malaysia",,,,,,,
"Pusat Komersil Swan, Jln Matang Jaya, Petra Jaya, 93050 Kuching, Sarawak, Malaysia",,,,,,,
"Riverbank Suites, 7, Jalan Tunku Abdul Rahman, 93100 Kuching, Sarawak, Malaysia",,,,,,,
"Matang Metrocity, Jalan Matang, Jalan Matang, 93050 Kuching, Sarawak, Malaysia",,,,,,,
"No.Cg-108 (Gf), Block G2, Batu Kawah, New Towship, Jalan Batu Kawah, 93250, Kuching, Sarawak, 93200, Malaysia",,,,,,,
"Lot 2166, Ground Floor, Lutong,, Jalan Pujut, Saberkas Commercial Centre, 98000 Miri, Sarawak, Malaysia",,,,,,,
"801-2B Jalan Tun Jugah, Kampung Tabuan Dayak, 93350 Kuching, Sarawak, Malaysia",,,,,,,
"Lot 8882, Block 1 LLD, Ground Floor, Mega E-Mart Commercial Centre,, Bintulu - Miri Hwy, 98000 Miri, Sarawak, Malaysia",,,,,,,
"Kolej Sakura UNIMAS, 94300 Kota Samarahan, Sarawak, Malaysia",,,,,,,
"G , Bangunan Sarawak House , Jalan Kampung Nyabor , 96000 Sibu , Sarawak, Malaysia",,,,,,,
"GF, 16566, Jalan Canna, Muara Tebas, 93350 Kuching, Sarawak, Malaysia",,,,,,,
"No 5-6, Fata Hotel, Jln McDougall, 93000 Kuching, Sarawak, Malaysia",,,,,,,
"Lot 2451 (Gf), Jalan Miri Pujut, Boulevard Commercial Centre, 98000, Miri, Sarawak, 98000, Malaysia",,,,,,,
"Taman Hui Sing, 93350 Kuching, Sarawak, Malaysia",,,,,,,
"35 25, Jalan Sanyan, Pekan Sibu, 96000 Sibu, Sarawak, Malaysia",,,,,,,
"58, Jalan Kampung Datu, Kampung Datu, 96000 Sibu, Sarawak, Malaysia",,,,,,,
"8, Carpenter St, Main Bazaar, 93000 Kuching, Sarawak, Malaysia",,,,,,,
"Jalan Ulu Oya, Pekan Sibu, 96000 Sibu, Sarawak, Malaysia",,,,,,,
"Tabuan Laru, 93350 Kuching, Sarawak, Malaysia",,,,,,,
"753, Jalan Zinnia, 98000 Miri, Sarawak, Malaysia",,,,,,,
"Taman Desa Ilmu, 94300 Kota Samarahan, Sarawak, Malaysia",,,,,,,
"No. 147, Ground Floor, Jalan Tanjung Kidurong, Bintulu Sentral 97000, 97000 Bintulu, Sarawak, Malaysia",,,,,,,
"97000 Bintulu, Sarawak, Malaysia",,,,,,,
"Jln Pujut 5C, Lutong, 98000, Sarawak, Malaysia",,,,,,,
"Q420, 93250 Kuching, Sarawak, Malaysia",,,,,,,
"97000 Bintulu, Sarawak, Malaysia",,,,,,,
"Jalan Pasar Lutong, Lutong, 98000 Miri, Sarawak, Malaysia",,,,,,,
"Jln Ulu Sungai Merah, Pekan Sibu, 96000 Sibu, Sarawak, Malaysia",,,,,,,
"2013, Jalan Masjid Lama, Bandar Sarikei, 96100 Sarikei, Sarawak, Malaysia",,,,,,,
"642, Jalan Ross, 98000 Miri, Sarawak, Malaysia",,,,,,,
"No. 17 (GF), Desa Ilmu Commercial Centre, 94300 Kota Samarahan, Sarawak, Malaysia",,,,,,,
"D-G-23, Ground Floor, Block D, Miri Times Square @ Marina Park City, Jalan Bendahara, 98000 Miri, Sarawak, Malaysia",,,,,,,
"Lot 516, Ground Floor, Block 7 MCLD,, Jalan Pelita Utama, Pelita Commercial Centre, 98000 Miri, Sarawak, Malaysia",,,,,,,
"Lot 3530, Al-Bayt Square (New Baitulmal Complex, Jalan Miri Pujut, 98000 Miri, Sarawak, Malaysia",,,,,,,
"Jalan Melayu, 98000 Miri, Sarawak, Malaysia",,,,,,,
"Sedc Woodhouse, 93350 Kuching, Sarawak, Malaysia",,,,,,,
"290, Jalan Satok, 93400 Kuching, Sarawak, Malaysia",,,,,,,
"No 114, Ground Floor, Medan Sepadu, Jln Abang Galau, Taman Sinong, 97000 Bintulu, Sarawak, Malaysia",,,,,,,
"Jln Set 3/1, Templer Park, 48200, Selangor, Malaysia",,,,,,,
"638, SS 9A/1, Seri Setia, 47300 Petaling Jaya, Selangor, Malaysia",,,,,,,
"Lot 9, Seksyen 19, Mukim Serendah, Daerah Ulu Selangor,, 48200 Selangor, Malaysia",,,,,,,
"No. 10(Gf), Jalan Jati Utama 2, Bandar Baru Batangkali, 44300, Batangkali, Selangor, 44300, Malaysia",,,,,,,
"47100 Subang Jaya, Selangor, Malaysia",,,,,,,
"7, Jln Setia Rawang 1, Taman Setia Rawang, 48000 Rawang, Selangor, Malaysia",,,,,,,
"2, Jalan SR 4/1D, Saujana Rawang, 48000 Rawang, Selangor, Malaysia",,,,,,,
"No 19 (Gf) Jln Sg Damansara B32/B, Berjaya Park, Section 32, 40460 Shah Alam, Selangor, 40460, Shah Alam, Selangor, Malaysia",,,,,,,
"15, Jalan Mawar 1, Taman Mawar, 48000 Rawang, Selangor, Malaysia",,,,,,,
"4, Jalan PJS 7/18, Pjs 7 Bandar Sunway, 47100 Subang Jaya, Selangor, Malaysia",,,,,,,
"No-21-1, tingkat G, Jalan SelasihJ U12/J, TMN. Seksyen U12,, Cahaya Alam, 40170 Shah Alam, Selangor, Malaysia",,,,,,,
"Pusat Perniagaan Lagoon Perdana, UG-3, Jalan PJS 9/1, Pjs 9, 47500 Puchong, Selangor, Malaysia",,,,,,,
"Saujana Rawang, 48000 Rawang, Selangor, Malaysia",,,,,,,
"S-00-15 (GF), Impian Meridian, Jalan Subang 1, USJ 1, 47600 Subang Jaya, Selangor, 47500, Malaysia",,,,,,,
"9, Jalan SP 2/2, Taman Subang Perdana, 40150 Shah Alam, Selangor, Malaysia",,,,,,,
"19A, Jalan PJS 1/27, Taman Petaling Utama, 46150 Petaling Jaya, Selangor, Malaysia",,,,,,,
"No 57, Ground Floor, Medan Niaga, Jalan Medan Niaga 2, 45000 Kuala Selangor, Selangor, Malaysia",,,,,,,
"14A-1, Jalan 14/20, Seksyen 14, 46100 Petaling Jaya, Selangor, Malaysia",,,,,,,
"96, Jalan SS 15/4b, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",,,,,,,
"10, Jalan PDR 5, Kawasan Perniagaan Desa Ria, 43300 Seri Kembangan, Selangor, Malaysia",,,,,,,
"Pusat Bandar Putra Permai, 43400 Seri Kembangan, Selangor, Malaysia",,,,,,,
"2, Jalan Bidara 8, Bandar Saujana Utama, 47000 Sungai Buloh, Selangor, Malaysia",,,,,,,
"B-G, 16, Jalan PJU 1/45, Aman Suria, 47301 Petaling Jaya, Selangor, Malaysia",,,,,,,
"Denai Alam, 40160 Shah Alam, Selangor, Malaysia",,,,,,,
"33, Jln SS 15/4E, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",,,,,,,
"16, Jalan Wau C 11/C, Seksyen 11, 40100 Shah Alam, Selangor, Malaysia",,,,,,,
"No 49-1, Ground Floor, Lorong AZ-Zaharah B10/B, Seksyen 10,, 42300 Puncak Alam, Selangor, Malaysia",,,,,,,
"Taman Berjaya, 70, Jln Sg Rasau E 32/E, Seksyen 32, 40460 Shah Alam, Selangor, Malaysia",,,,,,,
"Kampung Datuk Harun, 48200 Serendah, Selangor, Malaysia",,,,,,,
"Ground Floor, 8, Jalan SS 2/61, SS 2, 47300 Petaling Jaya, Selangor, Malaysia",,,,,,,
"Sunway Kayangan, 40150 Shah Alam, Selangor, Malaysia",,,,,,,
"4, Jalan PJU 1a/4a, 47310 Petaling Jaya, Selangor, Malaysia",,,,,,,
"No 3(Gf), Persiaran Metafasa, U16/5, Taman Bukit Subang, 40160 Shah Alam, Selangor, 40160, Shah Alam, Selangor, 40150, Malaysia",,,,,,,
"No. 4, F & Seksyen 43, Jalan F 43, Taman Subang Perdana, 40150 Shah Alam, Selangor, Malaysia",,,,,,,
"16, Jalan SS 5a/9, Ss 5, 47301 Petaling Jaya, Selangor, Malaysia",,,,,,,
"8, Jalan BRP 1/6, Bukit Rahman Putra, 47000 Sungai Buloh, Selangor, Malaysia",,,,,,,
"17, Jalan MJ7 & Jalan Klang Lama, Taman Medan Maju Jaya, 46000 Petaling Jaya, Selangor, Malaysia",,,,,,,
"No 68 (Gf & 1st Floor), Jalan Bukit (Jalan Station), 45000, 52100 Kuala Selangor, Selangor, Malaysia",,,,,,,
"29, Jalan 7/2, 43300 Seri Kembangan, Selangor, Malaysia",,,,,,,
"5, Jalan PJS 11/28b, Bandar Sunway, 47500 Subang Jaya, Selangor, Malaysia",,,,,,,
"27 - 1, Jalan J U5/J, Bandar Pinggiran Subang, 40150 Shah Alam, Selangor, Malaysia",,,,,,,
"6-1, 6-1, Jalan BS 4/1, Taman Bukti Setia, 43300 Seri Kembangan, Selangor, Malaysia",,,,,,,
"No 14, Ground Floor,, Jalan SP 3/11, Taman Saujana Puchong, 47100 Puchong, Selangor, Malaysia",,,,,,,
"15, Jalan Helang 13, Bandar Puchong Jaya, 47100 Puchong, Selangor, Malaysia",,,,,,,
"22, Jalan SPU 1, Bandar Saujana Putra, 42610 Jenjarom, Selangor, Malaysia",,,,,,,
"No 41(GF, Jalan Nelayan 19/A, Seksyen 19, 40300 Shah Alam, Selangor, Malaysia",,,,,,,
"20, Persiaran Puteri 1, Bandar Puteri, 47100 Puchong, Selangor, Malaysia",,,,,,,
"Subang Parade, Jalan Kemajuan Subang, Ss 16, 47500 Subang Jaya, Selangor, Malaysia",,,,,,,
"54-G, Jalan Puteri 5/1, Bandar Puteri, 47100 Puchong, Selangor, Malaysia",,,,,,,
"No 3, Jln Jati 3, Saujana Utama 2, Sg Buloh Country Resort, 47000 Sungai Buloh, Selangor, 47000, Sungai Buloh, Selangor, Malaysia",,,,,,,
"11, Jalan Putra Mahkota 7/6c, Putra Heights, 47650 Subang Jaya, Selangor, Malaysia",,,,,,,
"Lot G-38, Ground Floor, Tropicana City Mall, No 3, Jalan SS 20/27, 47400 Petaling Jaya, Selangor, 47400, Petaling Jaya, Selangor, Malaysia",,,,,,,
"24-1, Jalan SS 6/3, Ss 6, 47301 Petaling Jaya, Selangor, Malaysia",,,,,,,
"51, Jalan Meranti 2b, Bandar Baru, 44300 Batang Kali, Selangor, Malaysia",,,,,,,
"Taman Kinrara Seksyen 4, 47190 Puchong, Selangor, Malaysia",,,,,,,
"A-1-3, Eve Suite, Jalan PJU 1A/41, Taman Putra Damai, 47301 Petaling Jaya, Selangor, Malaysia",,,,,,,
"8232, Jalan Tasik Prima 5/1, Prima Biz Hub, 47150 Puchong, Selangor, Malaysia",,,,,,,
